Frequency,-1,1
1200000,29.60025781951551,29.60025781951551
1300000,31.41358252730121,31.41358252730121
1400000,33.34469874107076,33.34469874107076
1500000,35.42253463547472,35.42253463547472
1600000,37.68332550648494,37.68332550648494
1700000,39.915092674523926,39.915092674523926
1800000,42.22127345215411,42.22127345215411
1900000,44.62669799142272,44.62669799142272
2000000,47.457922373241956,47.457922373241956
2100000,50.315501339311794,50.315501339311794
2200000,53.09113256002152,53.09113256002152
2300000,56.240525088253506,56.240525088253506
2400000,59.63545724273855,59.63545724273855
2500000,62.8584890151563,62.8584890151563
2600000,66.65529248208271,66.65529248208271
